시설명,시설종류,주소,위도,경도,정원(명)
하우스토리만수경로당경로당,노인여가복지시설,인천광역시 남동구 구월로372번길 90,37.4504384,126.7310365,해당 없음
만부경로당,노인여가복지시설,인천광역시 남동구 만부로 16-35,37.46713807,126.7397867,해당 없음
대동주택아파트경로당,노인여가복지시설,인천광역시 남동구 만수서로83번길 63-4,37.46563354,126.7338999,해당 없음
신동아아파트경로당,노인여가복지시설,인천광역시 남동구 만수로111번길 38,37.46702451,126.7358999,해당 없음
신한2차아파트경로당,노인여가복지시설,인천광역시 남동구 수현로136번길 30,37.46568766,126.739811,해당 없음
신성신아파트경로당,노인여가복지시설,인천광역시 남동구 만수로75번길 71-9,37.46468798,126.735634,해당 없음
향촌경로당,노인여가복지시설,인천광역시 남동구 만수서로 55,37.4635579,126.7335957,해당 없음
포레시안1-2경로당,노인여가복지시설,인천광역시 남동구 만수서로 55,37.4635579,126.7335957,해당 없음
향촌휴먼시아2단지경로당,노인여가복지시설,인천광역시 남동구 만수서로 36,37.4611475,126.7306409,해당 없음
만수3동경로당,노인여가복지시설,인천광역시 남동구 서판로68번길 82,37.46012705,126.7262386,해당 없음
신일경로당,노인여가복지시설,인천광역시 남동구 서판로54번길 12,37.46358786,126.7254791,해당 없음
동부경로당,노인여가복지시설,인천광역시 남동구 백범로214번길 49,37.46245569,126.7257696,해당 없음
영풍2차아파트경로당,노인여가복지시설,인천광역시 남동구 호구포로888번길 40,37.4615858,126.7219751,해당 없음
벽산아파트경로당,노인여가복지시설,인천광역시 남동구 호구포로 924,37.46458892,126.7247274,해당 없음
대성유니드경로당,노인여가복지시설,인천광역시 남동구 서판로 30,37.46299353,126.7246753,해당 없음
인수경로당,노인여가복지시설,인천광역시 남동구 인수남로5번길 18-5,37.4533314,126.7378368,해당 없음
만수주공1단지아파트경로당,노인여가복지시설,인천광역시 남동구 만수로 14-26,37.45705531,126.731343,해당 없음
만수주공2단지아파트경로당,노인여가복지시설,인천광역시 남동구 백범로124번길 43,37.45827188,126.7347247,해당 없음
만수주공3단지아파트경로당,노인여가복지시설,인천광역시 남동구 백범로124번길 16,37.45611201,126.7358122,해당 없음
만수주공4단지아파트경로당,노인여가복지시설,인천광역시 남동구 백범로124번길 126,37.4599778,126.7409127,해당 없음
만수주공5단지아파트경로당,노인여가복지시설,인천광역시 남동구 백범로124번길 127,37.45990744,126.7376925,해당 없음
만수주공6단지아파트경로당,노인여가복지시설,인천광역시 남동구 만수로50번길 19,37.46037477,126.7367352,해당 없음
주공11단지아파트경로당,노인여가복지시설,인천광역시 남동구 만수서로105번길 40-18,37.46205556,126.739725,해당 없음
만수5동경로당,노인여가복지시설,인천광역시 남동구 구월말로58번길 61-2,37.45396225,126.7285922,해당 없음
성현경로당,노인여가복지시설,인천광역시 남동구 구월말로100번길 5,37.45806661,126.7256744,해당 없음
삼용아파트경로당,노인여가복지시설,인천광역시 남동구 백범로227번길 69,37.4571398,126.7241191,해당 없음
동남아파트경로당,노인여가복지시설,인천광역시 남동구 백범로247번길 37,37.45899361,126.7222339,해당 없음
효성상아아파트경로당,노인여가복지시설,인천광역시 남동구 백범로227번길 76,37.45702851,126.7229907,해당 없음
만수6동경로당,노인여가복지시설,인천광역시 남동구 담방서로3번길 17,37.44558498,126.7363847,해당 없음
진흥아파트경로당,노인여가복지시설,인천광역시 남동구 장승남로81번길 16,37.44356848,126.7424758,해당 없음
만수광명아파트경로당,노인여가복지시설,인천광역시 남동구 담방로21번길 24 ,37.44184119,126.7368092,해당 없음
한국아파트경로당,노인여가복지시설,인천광역시 남동구 담방로21번길 23,37.44127926,126.7365022,해당 없음
남동아파트경로당,노인여가복지시설,인천광역시 남동구 장승남로33번길 23,37.44505131,126.7345064,해당 없음
대동아파트경로당,노인여가복지시설,인천광역시 남동구 장승남로33번길 21,37.44424935,126.733661,해당 없음
뉴서울아파트경로당,노인여가복지시설,인천광역시 남동구 담방로21번길 61,37.44069027,126.7353482,해당 없음
만수금호아파트경로당,노인여가복지시설,인천광역시 남동구 담방로 22-16,37.4411112,126.7393301,해당 없음
만수현대아파트경로당,노인여가복지시설,인천광역시 남동구 장승남로 82,37.44313677,126.7408557,해당 없음
만수주공9단지 경로당,노인여가복지시설,인천광역시 남동구 장승남로 34,37.44204654,126.7357887,해당 없음
담방마을아파트경로당,노인여가복지시설,인천광역시 남동구 매소홀로 1030,37.43908956,126.73733,해당 없음
이삭아파트경로당,노인여가복지시설,인천광역시 남동구 담방서로17번길 21,37.44599822,126.7371123,해당 없음
삼익세라믹아파트경로당,노인여가복지시설,인천광역시 남동구 장승남로 70-30,37.44245026,126.7390026,해당 없음
장수경로당,노인여가복지시설,인천광역시 남동구 장자로6번길 9,37.44995953,126.7503818,해당 없음
수현경로당,노인여가복지시설,인천광역시 남동구 수현로14번길 13-20,37.46444558,126.7501297,해당 없음
서창경로당,노인여가복지시설,인천광역시 남동구 독곡로 80,37.43379921,126.7525034,해당 없음
연락경로당,노인여가복지시설,인천광역시 남동구 만의골로 27,37.44674887,126.7646861,해당 없음
운연경로당,노인여가복지시설,인천광역시 남동구 음실로 70,37.43721913,126.7667297,해당 없음
태평1차아파트경로당,노인여가복지시설,인천광역시 남동구 장아산로128번길 22,37.43949975,126.7470978,해당 없음
서창태평2차아파트경로당,노인여가복지시설,인천광역시 남동구 장아산로 181,37.43451551,126.7520734,해당 없음
서창임광그대가아파트경로당,노인여가복지시설,인천광역시 남동구 장아산로 158,37.43791739,126.7482767,해당 없음
현대모닝사이드아파트경로당,노인여가복지시설,인천광역시 남동구 매소홀로 1103,37.439033,126.7464162,해당 없음
서해그랑블아파트경로당,노인여가복지시설,인천광역시 남동구 독곡로48번길 9,37.43511209,126.7471369,해당 없음
서창자이아파트경로당,노인여가복지시설,인천광역시 남동구 장아산로 157,37.43797927,126.749869,해당 없음
장수주공아파트경로당,노인여가복지시설,인천광역시 남동구 장수로 27,37.45176008,126.7485323,해당 없음
서창LH1단지경로당,노인여가복지시설,"인천광역시 남동구 서창남순환로 124-12,14",37.42972721,126.7432042,해당 없음
서창LH3청아안아파트경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 110,37.43014164,126.7465982,해당 없음
서창LH6단지(에코에비뉴)경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 190-100,37.42436684,126.7407404,해당 없음
서창LH7단지(퍼스트뷰)경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 190-15,37.42317703,126.7449405,해당 없음
서창LH8단지경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 201,37.42595089,126.7456625,해당 없음
서창베라체아파트경로당(11단지)경로당,노인여가복지시설,인천광역시 남동구 서창남로 17,37.41960174,126.751078,해당 없음
서창LH12단지경로당,노인여가복지시설,인천광역시 남동구 서창남로 2,37.41979328,126.7530066,해당 없음
서창LH15단지경로당,노인여가복지시설,인천광역시 남동구 서창남로 109,37.4295402,126.7468116,해당 없음
이편한세상서창아파트경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 9,37.42509602,126.7500265,해당 없음
서창센트럴푸르지오아파트경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 55,37.42978986,126.748265,해당 없음
서창호반베르디움아파트경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 200,37.42358799,126.7471593,해당 없음
더포레스트아파트경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 140,37.42766008,126.7445494,해당 없음
서창꿈에그린아파트경로당,노인여가복지시설,인천광역시 남동구 운연천로 11,37.43093736,126.7562569,해당 없음
서창LH14단지아파트경로당,노인여가복지시설,인천광역시 남동구 운연천로 9,37.42815399,126.7580541,해당 없음
서창청광플러스원아파트경로당,노인여가복지시설,인천광역시 남동구 서창남순환로 82,37.43128031,126.7477657,해당 없음
남촌경로당,노인여가복지시설,인천광역시 남동구 남촌동로26번길 20,37.43294065,126.7160438,해당 없음
신남촌경로당,노인여가복지시설,인천광역시 남동구 남촌동로45번길 4,37.43154679,126.7138078,해당 없음
수산경로당,노인여가복지시설,인천광역시 남동구 구수골로 7,37.43269076,126.7313019,해당 없음
도림이경로당,노인여가복지시설,인천광역시 남동구 도림북로 49,37.42618885,126.7333209,해당 없음
도림동경로당,노인여가복지시설,인천광역시 남동구 도림로 24,37.41947307,126.728,해당 없음
청호아파트경로당,노인여가복지시설,인천광역시 남동구 남촌로93번길 44,37.42714311,126.71403,해당 없음
풍림1차아파트경로당,노인여가복지시설,인천광역시 남동구 남촌동로15번길 21,37.4309526,126.7171738,해당 없음
풍림2차아파트경로당,노인여가복지시설,인천광역시 남동구 남촌동로 8,37.43267136,126.7177998,해당 없음
풍림3차아파트경로당,노인여가복지시설,인천광역시 남동구 남촌로84번길 38,37.4309526,126.7171738,해당 없음
도림주공아파트1단지경로당,노인여가복지시설,인천광역시 남동구 논고개로334번길 17,37.42038693,126.7317127,해당 없음
도림주공아파트2단지경로당,노인여가복지시설,인천광역시 남동구 오봉로 33,37.41863709,126.7307028,해당 없음
도림아이파크경로당,노인여가복지시설,인천광역시 남동구 도리미로 8,37.42169127,126.7315099,해당 없음
도림벽산블루밍아파트경로당,노인여가복지시설,인천광역시 남동구 도림로 8,37.42101233,126.728697,해당 없음
소래경로당,노인여가복지시설,인천광역시 남동구 장도로 55,37.40070631,126.7374428,해당 없음
성화경로당,노인여가복지시설,인천광역시 남동구 앵고개로941번길 18-16,37.40366665,126.7353714,해당 없음
등대마을사할린경로당,노인여가복지시설,인천광역시 남동구 청능대로715번길 62,37.40950498,126.7353299,해당 없음
소래마을풍림아파트경로당,노인여가복지시설,인천광역시 남동구 청능대로718번길 7,37.4058606,126.7383165,해당 없음
휴먼시아동산마을주공8단지아파트경로당,노인여가복지시설,인천광역시 남동구 소래역로 119,37.40498436,126.7280076,해당 없음
별빛마을웰카운티아파트경로당,노인여가복지시설,인천광역시 남동구 논현로 235,37.40685557,126.7319293,해당 없음
단풍마을주공11단지경로당,노인여가복지시설,인천광역시 남동구 소래역로 94,37.40566549,126.7343891,해당 없음
산뒤마을주공12단지경로당,노인여가복지시설,인천광역시 남동구 청능대로715번길 59,37.40835917,126.735191,해당 없음
푸르내마을주공13단지경로당,노인여가복지시설,인천광역시 남동구 포구로 98,37.40736414,126.7356708,해당 없음
논현주공14단지아파트경로당,노인여가복지시설,인천광역시 남동구 청능대로715번길 22,37.41020385,126.7358038,해당 없음
논현신영지웰아파트경로당,노인여가복지시설,인천광역시 남동구 소래역로 93,37.40368686,126.7305256,해당 없음
논현한라아파트경로당,노인여가복지시설,인천광역시 남동구 포구로 64-6,37.40413964,126.7374756,해당 없음
유호엔씨티경로당,노인여가복지시설,인천광역시 남동구 포구로 35,37.40116337,126.7380563,해당 없음
하나소망경로당,노인여가복지시설,인천광역시 남동구 앵고개로941번길 11-22,37.40283618,126.7335443,해당 없음
논현푸르지오경로당경로당,노인여가복지시설,인천광역시 남동구 포구로 40,37.40294233,126.7384218,해당 없음
사할린경로당,노인여가복지시설,인천광역시 남동구 논현고잔로 211-15,37.40067185,126.7158147,해당 없음
동보아파트경로당,노인여가복지시설,인천광역시 남동구 남동대로370번길 122,37.41317957,126.7117833,해당 없음
논현주공아파트 1단지경로당,노인여가복지시설,인천광역시 남동구 호구포로 294,37.40983638,126.7134106,해당 없음
논현주공아파트 2-1단지경로당,노인여가복지시설,인천광역시 남동구 함박뫼로 439,37.41187493,126.7111279,해당 없음
논현주공아파트 2-2단지경로당,노인여가복지시설,인천광역시 남동구 함박뫼로 439,37.41187493,126.7111279,해당 없음
논현숲속마을 1단지경로당,노인여가복지시설,인천광역시 남동구 은봉로165번길 24,37.40656868,126.7103829,해당 없음
논현범마을 2단지경로당,노인여가복지시설,인천광역시 남동구 은봉로166번길 27,37.40333543,126.7096928,해당 없음
논현하늘마을 3단지경로당,노인여가복지시설,인천광역시 남동구 논현로 45,37.40344256,126.7145703,해당 없음
논현하늘마을 4단지경로당,노인여가복지시설,인천광역시 남동구 논현로 81,37.40275263,126.7157567,해당 없음
논현주공5단지아파트경로당,노인여가복지시설,인천광역시 남동구 논현로 105,37.40267855,126.7188979,해당 없음
어진마을한화꿈에그린아파트경로당,노인여가복지시설,인천광역시 남동구 논현로 106,37.40096425,126.7203501,해당 없음
논현신일해피트리 7단지경로당,노인여가복지시설,인천광역시 남동구 은봉로 288,37.4039618,126.7225807,해당 없음
논현논고개마을경로당경로당,노인여가복지시설,인천광역시 남동구 은봉로 297,37.40584293,126.7223907,해당 없음
고잔경로당,노인여가복지시설,인천광역시 남동구 앵고개로697번길 59,37.39150961,126.7151126,해당 없음
동촌경로당,노인여가복지시설,인천광역시 남동구 고잔로 100-14,37.38832699,126.7157654,해당 없음
소래휴먼시아 1단지경로당,노인여가복지시설,인천광역시 남동구 앵고개로815번길 70,37.39825485,126.7231067,해당 없음
소래휴먼시아 3단지경로당,노인여가복지시설,인천광역시 남동구 앵고개로815번길 22,37.39815587,126.7247911,해당 없음
소래LH4단지경로당,노인여가복지시설,인천광역시 남동구 논고개로68번길 34,37.39854657,126.7284438,해당 없음
에코메트로5단지경로당,노인여가복지시설,인천광역시 남동구 소래역남로 39,37.39858043,126.7307585,해당 없음
에코메트로6단지경로당,노인여가복지시설,인천광역시 남동구 아암대로1503번길 98,37.39471819,126.7285423,해당 없음
에코메트로7단지경로당,노인여가복지시설,인천광역시 남동구 에코중앙로 163,37.39366107,126.7257594,해당 없음
에코메트로9단지경로당,노인여가복지시설,인천광역시 남동구 에코중앙로 96,37.38725288,126.7222542,해당 없음
에코메트로10단지경로당,노인여가복지시설,인천광역시 남동구 아암대로1503번길 21,37.39116252,126.7280263,해당 없음
에코메트로한화11단지경로당,노인여가복지시설,인천광역시 남동구 논고개로 17,37.39535478,126.7307677,해당 없음
에코메트로한화12단지경로당,노인여가복지시설,인천광역시 남동구 논고개로 10,37.39787315,126.7337068,해당 없음
논현힐스테이트아파트경로당,노인여가복지시설,인천광역시 남동구 논고개로68번길 49,37.40087373,126.7295114,해당 없음
에코메트로더타워경로당,노인여가복지시설,인천광역시 남동구 소래역남로 40,37.40018244,126.7322675,해당 없음
소망의집,노인주거복지시설,인천광역시 남동구 논현고잔로88번길 35(고잔동),37.39074797,126.7146739,41
초도노인요양원,노인의료복지시설,인천광역시 남동구 호구포로739번길 19 (구월동),37.44817439,126.7174451,72
구세군남동평강의마을,노인의료복지시설,인천광역시 남동구 고잔로 20 (고잔동),37.39485634,126.7162979,71
만수요양원,노인의료복지시설,인천광역시 남동구 인주대로888번길 20 (만수동),37.44740374,126.7354161,75
성화은혜노인요양원,노인의료복지시설,인천광역시 남동구 서판로53번길 15 (만수동),37.4646728,126.7258224,7
예수사랑노인복지원,노인의료복지시설,인천광역시 남동구 덕골로 117-1 (수산동),37.43040489,126.7231828,24
금빛요양원,노인의료복지시설,"인천광역시 남동구 하촌로 18, 4층 (만수동, 덕양빌딩)",37.44973693,126.7311613,9
박사요양원,노인의료복지시설,인천광역시 남동구 남동대로921번길 29 (간석동),37.46484844,126.7063088,76
아름다운세상만들기요양원,노인의료복지시설,인천광역시 남동구 용부리안길 68 (운연동),37.43530132,126.7694617,19
정진의료재단 영화요양원,노인의료복지시설,"인천광역시 남동구 소래역로 42, 5층 501호 (논현동, 소래타워)",37.40082392,126.7349561,27
천사노인요양원,노인의료복지시설,"인천광역시 남동구 구월로 335, 3층 (만수동, 녹수빌딩)",37.45549691,126.7280237,9
가족사랑요양원,노인의료복지시설,"인천광역시 남동구 구월로 320-1, 5층 (만수동, 국제빌딩)",37.45521705,126.7262992,9
성녀모니카의집요양원,노인의료복지시설,인천광역시 남동구 만수서로37번길 81 (만수동),37.45977911,126.7273974,73
남동노아요양원,노인의료복지시설,"인천광역시 남동구 인주대로763번길 50, 2,4층 (구월동)",37.45133705,126.7224431,48
사랑요양원,노인의료복지시설,인천광역시 남동구 호구포로765번길 9 (구월동),37.45059632,126.7181045,28
남동바다의별요양원,노인의료복지시설,"인천광역시 남동구 호구포로 221, 6층 (논현동, 남동메디칼센타)",37.40277676,126.7096911,20
인천효요양원,노인의료복지시설,"인천광역시 남동구 석정로 516, 7~9층 (간석동)",37.46547619,126.6929253,49
글라라의집,노인의료복지시설,"인천광역시 남동구 논고개로 101, 1401호 (논현동, 아름다운타워)",37.39999878,126.7243985,28
(인천)VIP요양원,노인의료복지시설,인천광역시 남동구 인주대로 813 (구월동),37.44893369,126.7276827,62
행복한남촌요양원,노인의료복지시설,"인천광역시 남동구 남촌동로3번길 14 (남촌동, 2층, 3층 일부)",37.43135873,126.7172346,8
해피트리요양원,노인의료복지시설,"인천광역시 남동구 구월남로 174 (구월동, 그랜드프라자 5층,7층)",37.45277771,126.7090708,96
예랑요양원,노인의료복지시설,인천광역시 남동구 구월말로4번길 9-23 (구월동),37.45030023,126.7248906,28
행복한요양원,노인의료복지시설,"인천광역시 남동구 구월로 320-1, 4층 (만수동, 국제빌딩)",37.45521705,126.7262992,9
참조은요양원1호,노인의료복지시설,"인천광역시 남동구 석정로 467, 4층 (간석동, 화성빌딩)",37.46632774,126.6876428,8
참조은요양원2호,노인의료복지시설,"인천광역시 남동구 석정로 467, 4층 (간석동, 화성빌딩)",37.46632774,126.6876428,9
사랑의마을요양원,노인의료복지시설,인천광역시 남동구 도림북로19번길 37 (도림동),37.42312597,126.7317004,80
가인요양원,노인의료복지시설,"인천광역시 남동구 청능대로 593, 9층 (논현동, 신성프라자)",37.40148341,126.7250398,22
에덴의집,노인의료복지시설,"인천광역시 남동구 구월로 318, 4층 (만수동, 대성빌딩)",37.45527512,126.7258348,9
인향요양원,노인의료복지시설,"인천광역시 남동구 인주대로 670, 2층 (구월동)",37.44909966,126.711383,81
라엘요양원,노인의료복지시설,"인천광역시 남동구 하촌로 55 (만수동, 4층,5층일부,6층)",37.45288174,126.7328601,24
천사의집1호,노인의료복지시설,"인천광역시 남동구 남동대로774번길 47, 2층 (구월동)",37.4513537,126.7106888,9
천사의집2호,노인의료복지시설,"인천광역시 남동구 남동대로774번길 47, 3층 (구월동)",37.4513537,126.7106888,8
미소지움요양원,노인의료복지시설,"인천광역시 남동구 청능대로 593, 2~3층 (논현동, 신성프라자)",37.40148341,126.7250398,29
참좋은요양원,노인의료복지시설,인천광역시 남동구 서판로 52 (만수동),37.46391339,126.7255866,36
신논현요양원,노인의료복지시설,"인천광역시 남동구 논고개로 120, 6층 (논현동, 논현프라자)",37.40199935,126.7244211,28
아이러브요양원,노인의료복지시설,"인천광역시 남동구 청능대로 559, 8,9층 (논현동, 논현메디컬센터)",37.40090402,126.7214467,45
소래실버요양원,노인의료복지시설,"인천광역시 남동구 소래역남로16번길 8-31 (논현동, 2층일부,3,4층)",37.39820395,126.7359939,46
새소망요양원,노인의료복지시설,인천광역시 남동구 구월로131번길 41 (간석동),37.45867723,126.7047422,49
남동노인요양센터,노인의료복지시설,"인천광역시 남동구 소래로 640, 지1층, 2~5층 (만수동, 호성빌딩)",37.44670524,126.7332919,95
축복요양원,노인의료복지시설,"인천광역시 남동구 석정로 467, 3층 (간석동, 화성빌딩)",37.46632774,126.6876428,9
무궁채요양원,노인의료복지시설,"인천광역시 남동구 담방로60번길 23, 1~4층 (만수동)",37.44539892,126.7400606,29
갤럭시요양원,노인의료복지시설,"인천광역시 남동구 남동대로 931, 지하1, 7~9층 (간석동)",37.46548313,126.7074961,77
효은요양원,노인의료복지시설,"인천광역시 남동구 서창남순환로216번길 30, 601호 (서창동, 대홍프라자)",37.42286934,126.7490693,29
우리집요양원,노인의료복지시설,"인천광역시 남동구 호구포로 897, 6층 (간석동)",37.4624844,126.7200834,24
다우리요양원,노인의료복지시설,"인천광역시 남동구 서창남순환로215번길 35, 601호 (서창동, 승민프라자)",37.42548814,126.7470599,49
사랑의쉼터요양원,노인의료복지시설,"인천광역시 남동구 호구포로 897, 3,4층 (간석동)",37.4624844,126.7200834,49
