시설명,시설종류,주소,위도,경도,정원(명)
나은 연세데이케어센터,재가노인복지시설,인천광역시 서구 신진말로 36,37.49273148,126.6796089,39
새빛 노인복지센터,재가노인복지시설,인천광역시 서구 건지로 322-1,37.49842063,126.677733,
으뜸주야간보호센터,재가노인복지시설,인천광역시 서구 청마로19번길 21,37.59246003,126.672749,38
동행하는재가복지센터,재가노인복지시설,인천광역시 서구 검단로487번길 5,37.60295257,126.6585668,
행복한 노인복지센터,재가노인복지시설,인천광역시 서구 가정로 258,37.5078358,126.6725789,24
초원주야간보호센터,재가노인복지시설,인천광역시 서구 청라에메랄드로102번길 26,37.53405195,126.6593147,58
가가요양복지센터,재가노인복지시설,인천광역시 서구 검단로623번길 9,37.60984454,126.6697199,
행복재가복지센터,재가노인복지시설,인천광역시 서구 용두산로13번길 3,37.54492223,126.6714088,
놀터 주간보호센터,재가노인복지시설,인천광역시 서구 탁옥로 37,37.54415472,126.6736678,27
가가호호주간보호센터,재가노인복지시설,인천광역시 서구 고산후로95번길 28,37.59271037,126.6959806,45
행복나눔노인복지센터,재가노인복지시설,인천광역시 서구 이화로 27,37.55621165,126.6704253,
보경사랑노인주간보호센터,재가노인복지시설,인천광역시 서구 검단로502번길 18,37.60143374,126.6607088,40
행복한재가복지센터,재가노인복지시설,인천광역시 서구 검단로 842,37.6186272,126.6908983,
검암노인주야간보호센터,재가노인복지시설,인천광역시 서구 승학로 498,37.56517919,126.6749599,53
청라노인주야간보호센터,재가노인복지시설,인천광역시 서구 청라에메랄드로102번길 10,37.53393048,126.6574737,47
가원케어(주),재가노인복지시설,인천광역시 서구 석남로109번길 3,37.50105486,126.6737524,
샤론재가복지센터,재가노인복지시설,인천광역시 서구 건지로318번길 32-1,37.49579299,126.6770591,0
153재가노인복지센터,재가노인복지시설,인천광역시 서구 검단로 453,37.60122712,126.6547057,24
인천참사랑병원 부설 햇살데이케어센터,재가노인복지시설,인천광역시 서구 원창로240번길 6,37.51689803,126.6756699,46
가족사랑재가요양센터,재가노인복지시설,인천광역시 서구 길주로 79,37.50676483,126.670879,0
이든노인복지센터,재가노인복지시설,인천광역시 서구 봉화로69번길 3,37.59946756,126.6374502,0
그림재가노인복지센터,재가노인복지시설,인천광역시 서구 대평로56번길 32,37.54988671,126.6711151,
서부노인주야간보호센터,재가노인복지시설,인천광역시 서구 건지로 389,37.49621015,126.6847605,0
A천사의방문행복나눔 노인복지센터,재가노인복지시설,인천광역시 서구 원당대로820번1길 13,37.59349423,126.6913284,
희망재가복지센터,재가노인복지시설,인천광역시 서구 승학로 244,37.54425385,126.6728276,
남송재가노인복지센타,재가노인복지시설,인천광역시 서구 원창로 174,37.51751503,126.6686259,
재가노인복지센터 리하원,재가노인복지시설,인천광역시 서구 청라커낼로260번길 7-15,37.53259825,126.6461903,0
가정방문재가복지센터,재가노인복지시설,인천광역시 서구 면개포로10번길 19,37.50396527,126.6750585,
샘물재가복지센터,재가노인복지시설,인천광역시 서구 거북로 106,37.50296497,126.6736174,0
감꽃방문요양센터,재가노인복지시설,인천광역시 서구 승학로 198,37.5408517,126.6731903,
인천노인복지센터,재가노인복지시설,인천광역시 서구 건지로249번길 32-4,37.50203421,126.6702022,
참조은재가복지센터,재가노인복지시설,인천광역시 서구 염곡로 309,37.51224044,126.6683524,
소망 노인복지센터,재가노인복지시설,인천광역시 서구 건지로284번길 4,37.49904415,126.6734137,0
구립 서구치매전담형주야간보호센터(치매안심돌봄터),재가노인복지시설,인천광역시 서구 봉오재3로94번길 11,37.52682789,126.6704777,24
향기재가노인복지센터,재가노인복지시설,인천광역시 서구 서곶로 816,37.59006525,126.6743632,0
선영재가복지센터,재가노인복지시설,인천광역시 서구 가정로335번길 18,37.51497588,126.6707362,0
서구노인주야간보호센터,재가노인복지시설,인천광역시 서구 서곶로 336,37.54741622,126.677335,58
가좌의료기,재가노인복지시설,인천광역시 서구 장고개로 265,37.48843988,126.6816319,
(A)비지팅엔젤스 인천검단방문요양지점,재가노인복지시설,인천광역시 서구 봉수대로1440번길 45,37.60218595,126.6535064,
은혜 재가복지센터,재가노인복지시설,인천광역시 서구 가경주로10번길 13,37.51414794,126.6749629,
백세 주간보호센터,재가노인복지시설,인천광역시 서구 서달로 20,37.5000383,126.6783337,41
에스더손길나눔 재가센터,재가노인복지시설,인천광역시 서구 고산후로78번길 42-1,37.58993084,126.7031037,
아름다운주야간보호센터,재가노인복지시설,인천광역시 서구 가정로 230,37.50522592,126.6725013,15
영은효재가노인복지센터,재가노인복지시설,인천광역시 서구 탁옥로 105,37.54386416,126.6814917,0
다온재가복지센터,재가노인복지시설,인천광역시 서구 가정로 136,37.49685783,126.6718379,
검단진노인복지센터,재가노인복지시설,인천광역시 서구 마전로115번길 2-6,37.60854437,126.6684098,24
제일노인복지센터,재가노인복지시설,인천광역시 서구 탁옥로 55,37.54412844,126.6758368,0
케어링마음센터,재가노인복지시설,인천광역시 서구 대평로8번길 2,37.54741203,126.6763323,0
해량재가복지센터,재가노인복지시설,인천광역시 서구 승학로 515,37.56579448,126.6767326,0
마음모아노인재가복지센터,재가노인복지시설,인천광역시 서구 원적로95번길 15,37.49592167,126.6809102,
미소인방문요양센터,재가노인복지시설,인천광역시 서구 서달로 14-7,37.49999766,126.6788316,
한가람노인복지센터,재가노인복지시설,인천광역시 서구 완정로 198,37.60325252,126.6545762,31
서구재활주간보호센터,재가노인복지시설,인천광역시 서구 탁옥로 104,37.5434517,126.6810324,50
메디홈케어재가노인복지센터,재가노인복지시설,인천광역시 서구 청라에메랄드로 78,37.53212246,126.6568223,
드림재가방문요양센터,재가노인복지시설,인천광역시 서구 원적로47번길 6,37.49175297,126.6799676,
탑재가방문요양센터,재가노인복지시설,인천광역시 서구 승학로 314,37.54980093,126.6745289,
어르신의하루 데이케어센터,재가노인복지시설,인천광역시 서구 검단로 748,37.61243442,126.6837759,32
봄연세데이케어 나은센터,재가노인복지시설,인천광역시 서구 건지로399번길 3,37.49604978,126.6857461,46
방문재가복지센터,재가노인복지시설,인천광역시 서구 검단로 516,37.60320278,126.6613523,0
가영노인복지센터,재가노인복지시설,인천광역시 서구 완정로10번길 23,37.59646774,126.6738643,0
푸른재가복지센터,재가노인복지시설,인천광역시 서구 완정로34번길 47,37.59866467,126.6747014,0
황금들녘재가노인복지센터,재가노인복지시설,인천광역시 서구 가정로294번길 8-1,37.51093324,126.6735157,0
검단바로재가복지센터,재가노인복지시설,인천광역시 서구 완정로8번길 25,37.59560118,126.6742607,0
행복드림재가노인복지센터,재가노인복지시설,인천광역시 서구 새오개로54번길 15-1,37.51515509,126.6670282,0
효나눔방문요양센터,재가노인복지시설,인천광역시 서구 완정로228번길 12-13,37.60472951,126.6532562,0
삼성노인주야간보호센터,재가노인복지시설,인천광역시 서구 신진말로 37-1,37.49335507,126.6799434,27
검단사랑의집 주야간보호센터,재가노인복지시설,인천광역시 서구 검단로 783,37.61499609,126.6862335,24
행복한동행방문요양센터,재가노인복지시설,인천광역시 서구 봉화로 18,37.59565906,126.639264,0
청라효주야간보호센터,재가노인복지시설,인천광역시 서구 중봉대로 588,37.53204769,126.6502563,38
아름드리주간보호센터,재가노인복지시설,인천광역시 서구 승학로 246,37.54450958,126.6728728,31
서연방문재활간호 재가요양센터(인천점),재가노인복지시설,인천광역시 서구 이음대로 384,37.59353055,126.7126474,0
최선노인복지센터,재가노인복지시설,인천광역시 서구 길주로 116,37.5060915,126.6747481,0
굿케어방문요양서비스센터,재가노인복지시설,인천광역시 서구 길주로136번길 19-1,37.50429757,126.677096,0
은빛노인복지센터,재가노인복지시설,인천광역시 서구 율도로111번길 13,37.51447082,126.6745546,0
서부어르신주야간보호센터,재가노인복지시설,인천광역시 서구 염곡로 472,37.52682888,126.6697338,41
쉼터재가노인복지센터,재가노인복지시설,인천광역시 서구 서곶로255번길 14-15,37.5414681,126.6749631,0
아름다운노인복지센터,재가노인복지시설,인천광역시 서구 가정로 230,37.50522592,126.6725013,0
봄날재가복지센터,재가노인복지시설,인천광역시 서구 승학로 198,37.5408517,126.6731903,0
예원노인복지센터,재가노인복지시설,인천광역시 서구 가정로152번길 26-1,37.4982128,126.6747202,0
에덴재가복지센터,재가노인복지시설,인천광역시 서구 완정로64번길 4,37.59744781,126.6683608,0
‘(A)비지팅엔젤스 인천서구방문요양지점,재가노인복지시설,인천광역시 서구 서곶로332번길 2,37.54718602,126.6773038,0
두드림복지용구,재가노인복지시설,인천광역시 서구 봉오재3로 116,37.5271215,126.6726405,0
가정재가장기요양기관,재가노인복지시설,인천광역시 서구 원창로239번길 29-2,37.52026316,126.6758646,0
더홈주야간보호센터,재가노인복지시설,인천광역시 서구 완정로178번길 56-1,37.60653717,126.6601664,35
상생마을재가복지센터 꿈터,재가노인복지시설,인천광역시 서구 율도로16번길 18,37.5124211,126.6627928,0
가온방문요양센터,재가노인복지시설,인천광역시 서구 승학로 403,37.55775151,126.6728776,0
참살이재가복지센터,재가노인복지시설,인천광역시 서구 서곶로 359-1,37.54984824,126.6767297,0
서구재활방문요양센터,재가노인복지시설,인천광역시 서구 탁옥로73번길 1,37.54399285,126.6775518,0
다온케어복지센터,재가노인복지시설,인천광역시 서구 신석로77번길 29,37.51257057,126.6705756,0
벧엘 재가복지센터,재가노인복지시설,인천광역시 서구 가정로 186-3,37.50139989,126.6722656,0
미소노인복지센터,재가노인복지시설,인천광역시 서구 원당대로 853,37.59400911,126.6964593,0
가온누리재가노인복지센터,재가노인복지시설,인천광역시 서구 심곡로24번길 7,37.54160728,126.6721201,0
김간호사 재활 주간보호,재가노인복지시설,인천광역시 서구 완정로45번길 16,37.59650941,126.6678407,37
서구루원재활 노인주간보호센터,재가노인복지시설,인천광역시 서구 염곡로464번길 11,37.52641768,126.6705158,32
대현케어재가센터,재가노인복지시설,인천광역시 서구 원창로 196,37.51748494,126.6711392,0
루원LU1올케어재가복지센터,재가노인복지시설,인천광역시 서구 염곡로464번길 30,37.52195565,126.6765082,0
사랑으로 재가노인복지센터,재가노인복지시설,인천광역시 서구 가정로 302,37.51172093,126.6728115,0
보람재가노인복지센터,재가노인복지시설,인천광역시 서구 여우재로 90,37.48625376,126.6879418,0
삼성노인복지센터,재가노인복지시설,인천광역시 서구 원적로47번길 27-2,37.49132245,126.6771439,0
파랑새재가복지센터,재가노인복지시설,인천광역시 서구 길주로76번길 25,37.50415376,126.6703424,0
(주)케어링 방문요양센터 인천점,재가노인복지시설,인천광역시 서구 탁옥로 93,37.54402045,126.6800788,0
돌핀투원복지용구,재가노인복지시설,인천광역시 서구 심곡로 53,37.54230579,126.6756626,0
시온휴재가복지센터,재가노인복지시설,인천광역시 서구 심곡로 53,37.54230579,126.6756626,0
검단보람주간보호센터,재가노인복지시설,인천광역시 서구 청마로7번길 15,37.5932133,126.6722452,0
도토리재가복지센터,재가노인복지시설,인천광역시 서구 건지로348번길 27,37.49529075,126.6806951,0
햇살재가복지센터,재가노인복지시설,인천광역시 서구 가정로190번길 19-3,37.50171113,126.6741693,0
효산재활주야간보호센터,재가노인복지시설,인천광역시 서구 건지로 183,37.49941817,126.6623942,61
(주)다빈 재가노인복지센터,재가노인복지시설,인천광역시 서구 가정로 127,37.49602397,126.6714239,0
돌봄방문재가복지센터,재가노인복지시설,인천광역시 서구 승학로216번길 1,37.5418265,126.672641,0
늘사랑 주야간보호센터,재가노인복지시설,인천광역시 서구 탁옥로 88,37.54350353,126.6792418,31
해든복지용구,재가노인복지시설,인천광역시 서구 원당대로 843,37.59409308,126.6953726,0
소리재가복지센터,재가노인복지시설,인천광역시 서구 원당대로685번길 5,37.59436253,126.6771888,0
코리아 의료기 복지용구,재가노인복지시설,인천광역시 서구 건지로249번길 32-4,37.50203421,126.6702022,0
최우수노인복지센터,재가노인복지시설,인천광역시 서구 가정로 451,37.52195565,126.6765082,0
다은 주간보호센터,재가노인복지시설,인천광역시 서구 원당대로835번길 7,37.59469958,126.6943551,46
일등재가복지센터,재가노인복지시설,인천광역시 서구 완정로178번길 44,37.60541499,126.6599145,0
서구노인복지관,노인여가복지시설,인천광역시 서구 신석로121번길 10 ,37.510739,126.676045,0
가좌노인문화센터,노인여가복지시설,인천광역시 서구 장고개로387,37.495591,126.691389,0
연희노인문화센터,노인여가복지시설,인천광역시 서구 승학로 263,37.546208,126.671878,0
검단노인복지관,노인여가복지시설,인천광역시 서구 검단로 502번길 15-1,37.602136,126.660979,0
서구지회 노인대학,노인여가복지시설,인천광역시 서구 신석로121번길 10(석남동),37.510723,126.676066,0
해바라기노인대학,노인여가복지시설,인천광역시 서구 열우물로 247(가좌동),37.48394,126.683224,0
시천경로당,노인여가복지시설,인천광역시 서구 아라로105번길 1-8 (시천동) ,,,
경서동경로당,노인여가복지시설,인천광역시 서구 경서로55번길 7 (경서동) ,,,
검암2차풍림아파트경로당,노인여가복지시설,인천광역시 서구 검암로 53 (검암동) ,,,
공촌경로당,노인여가복지시설,인천광역시 서구 승학로402번길 15 (검암동) ,,,
검암1차신명아파트경로당,노인여가복지시설,인천광역시 서구 승학로 447 (검암동) ,,,
검암2차신명아파트경로당,노인여가복지시설,"인천광역시 서구 검암로10번길 54 (검암동, 검암2차신명스카이뷰) ",,,
검암서해그랑블아파트경로당,노인여가복지시설,"인천광역시 서구 승학로495번길 7 (검암동, 서해그랑블) ",,,
삼보해피하임2차아파트경로당,노인여가복지시설,"인천광역시 서구 검암로20번길 52 (검암동, 삼보해피하임) ",,,
검암1차삼보해피하임아파트경로당,노인여가복지시설,"인천광역시 서구 승학로 457 (검암동, 삼보해피하임) ",,,
검암동신명3차아파트경로당,노인여가복지시설,"인천광역시 서구 승학로471번길 7 (검암동, 검암3차신명스카이뷰) ",,,
태평샹베르1차아파트경로당,노인여가복지시설,"인천광역시 서구 도요지로 15 (경서동, 태평샹베르아파트) ",,,
가이아샹베르2차아파트경로당,노인여가복지시설,"인천광역시 서구 경서로31번길 47 (경서동, 가이아샹베르2차아파트) ",,,
우정에쉐르경로당,노인여가복지시설,"인천광역시 서구 경서로 99 (경서동, 우정 에쉐르 아파트) ",,,
마젤란21아파트경로당,노인여가복지시설,"인천광역시 서구 도요지로189번길 104 (검암동, 검암마젤란21아파트) ",,,
검암경로당,노인여가복지시설,"인천광역시 서구 승학로 551, 304호(검암동, 동곡프라자)",,,
대광로제비앙아파트경로당,노인여가복지시설,"인천광역시 서구 모월곶로 41(경서동, 대광로제비앙아파트)",,,
북청라하우스토리경로당,노인여가복지시설,인천광역시 서구 경서로 31번길 15(경서동),,,
검암역로열파크푸르지오2단지경로당,노인여가복지시설,인천광역시 서구 한들로 73(백석동),,,
검암역로열파크푸르지오1단지경로당,노인여가복지시설,인천광역시 서구 한들로 33(백석동),,,
검암풍림3차아파트경로당,노인여가복지시설,인천광역시 서구 검암로 10번길 39(검암동),,,
연희동분회경로당,노인여가복지시설,인천광역시 서구 연희로 25-1 (연희동),,,
고현경로당,노인여가복지시설,인천광역시 서구 심곡로208번길 8-7 (공촌동),,,
심곡경로당,노인여가복지시설,인천광역시 서구 서곶로255번길 7 (심곡동),,,
심곡한국아파트경로당,노인여가복지시설,"인천광역시 서구 탁옥로74번길 3 (심곡동, 한국아파트) ",,,
연희한국아파트경로당,노인여가복지시설,"인천광역시 서구 서곶로369번길 18 (연희동, 한국아파트) ",,,
대동아파트경로당,노인여가복지시설,"인천광역시 서구 심곡로 135 (심곡동, 대동아파트) ",,,
동남아파트경로당,노인여가복지시설,"인천광역시 서구 심곡로132번길 17 (심곡동, 동남아파트) ",,,
태영아파트경로당,노인여가복지시설,"인천광역시 서구 대평로 10 (연희동, 태영아파트) ",,,
심곡광명(17차)아파트경로당,노인여가복지시설,"인천광역시 서구 심곡로 11 (심곡동, 광명아파트) ",,,
극동아파트경로당,노인여가복지시설,"인천광역시 서구 승학로 198 (심곡동, 극동늘푸른아파트) ",,,
