시설명,시설종류,주소,위도,경도,정원(명)
덕포1리(덕달마을) 경로당,노인여가복지시설,인천광역시 강화군 화도면 마니산로410번길 73-5,37.6355134,126.4459774,39
덕포1리(삼촌) 경로당,노인여가복지시설,인천광역시 강화군 화도면 마니산로417번길 54-9,37.6260456,126.4444449,44
덕포1리(신촌) 경로당,노인여가복지시설,인천광역시 강화군 화도면 신촌길 67,37.62565784,126.4473274,31
덕포2리 경로당,노인여가복지시설,인천광역시 강화군 화도면 신촌길27번길 7,37.62781173,126.4497793,16
덕포2리(상촌) 경로당,노인여가복지시설,인천광역시 강화군 화도면 덕포길56번길 40-8,37.6237473,126.457693,54
덕포2리(양지촌) 경로당,노인여가복지시설,인천광역시 강화군 화도면 신촌길27번길 13-24,37.62586529,126.4514493,35
덕포2리(내촌) 경로당,노인여가복지시설,인천광역시 강화군 화도면 덕포길 122-8,37.62564823,126.4608305,31
사기리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로1134번길 9,37.61537323,126.4550872,90
동막리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로 1706,37.59735526,126.4357,61
흥왕1리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로 1825-9,37.60300578,126.4248993,58
흥왕2리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로 1915-6,37.60793517,126.4167223,64
여차1리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로 2245,37.60919279,126.3921117,66
여차2리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로2029번길 11-10,37.59959485,126.4103826,23
장화1리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로 2407,37.61799862,126.3820599,36
장화2리 경로당,노인여가복지시설,인천광역시 강화군 화도면 해안남로 2463-14,37.62341069,126.3790407,40
하일리(중앙) 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로721번길 8,37.66337404,126.419992,82
능내리 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로634번길 2,37.65779789,126.4269317,57
능내리(공숙) 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로685번길 65-1,37.65572747,126.4208461,65
건평리 경로당,노인여가복지시설,인천광역시 강화군 양도면 건평로 174,37.6828911,126.4020292,74
건평리(양지) 경로당,노인여가복지시설,인천광역시 강화군 양도면 건평로173번길 71,37.67932875,126.4057315,58
인산1리(호곡) 경로당,노인여가복지시설,인천광역시 강화군 양도면 중앙로 881,37.6961633,126.422308,61
인산1리(왕방촌) 경로당,노인여가복지시설,인천광역시 강화군 양도면 중앙로 777-1,37.69971354,126.4333705,63
인산1리(성전) 경로당,노인여가복지시설,인천광역시 강화군 양도면 중앙로943번길 15,37.69591195,126.4163637,29
인산2리(황곡) 경로당,노인여가복지시설,인천광역시 강화군 양도면 중앙로994번길 10,37.7007678,126.4116719,56
인산2리(야곡) 경로당,노인여가복지시설,인천광역시 강화군 양도면 중앙로1052번길 20,37.70081958,126.4065425,32
인산2리(누촌) 경로당,노인여가복지시설,인천광역시 강화군 양도면 중앙로1094번길 6,37.70159657,126.4027068,41
인산2리(서성) 경로당,노인여가복지시설,인천광역시 강화군 양도면 중앙로979번길 28,37.69709718,126.4123215,29
삼흥1리(강월) 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로 909,37.67861444,126.4164641,84
삼흥2리(산문) 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로1002번길 92,37.68352981,126.4283395,74
삼흥2리(흥천) 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로1044번길 21,37.68901619,126.4211076,70
길정리(곤능) 경로당,노인여가복지시설,인천광역시 강화군 양도면 고려왕릉로199번길 6,37.66365116,126.4647351,59
길정리(문현) 경로당,노인여가복지시설,인천광역시 강화군 양도면 정문길 127,37.6587399,126.4649397,34
길정리(정하) 경로당,노인여가복지시설,인천광역시 강화군 양도면 정문길 31,37.65168587,126.4660617,52
도장1리(어두니) 경로당,노인여가복지시설,인천광역시 강화군 양도면 고려왕릉로83번길 25,37.65745566,126.4543973,57
도장2리(하록) 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로 411,37.64837424,126.4453594,82
도장2리(장하) 경로당,노인여가복지시설,인천광역시 강화군 양도면 장하길25번길 8,37.64820264,126.4511267,41
도장2리(대흥) 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로374번길 9,37.65140965,126.4478246,70
조산리 경로당,노인여가복지시설,인천광역시 강화군 양도면 강화남로 523,37.65294939,126.4352968,118
고천1리 경로당,노인여가복지시설,인천광역시 강화군 내가면 강화서로 263-5,37.72001693,126.3898501,60
고천2리 경로당,노인여가복지시설,인천광역시 강화군 내가면 강화서로 220-1,37.71663266,126.3912797,120
고천3리 경로당,노인여가복지시설,인천광역시 강화군 내가면 고비고개로743번길 7,37.72174145,126.4095787,124
고천4리 경로당,노인여가복지시설,인천광역시 강화군 내가면 연촌길 8,37.73130748,126.4230249,80
고천5리 경로당,노인여가복지시설,인천광역시 강화군 내가면 고비고개로743번길 227,37.71406379,126.3942267,61
오상1리 경로당,노인여가복지시설,인천광역시 강화군 내가면 황청포구로69번길 26,37.72473889,126.3802543,55
오상2리 경로당,노인여가복지시설,인천광역시 강화군 내가면 황청포구로 96,37.72861064,126.3771705,47
오상3리 경로당,노인여가복지시설,인천광역시 강화군 내가면 강화서로433번길 6,37.73492483,126.3894881,67
외포1리 경로당,노인여가복지시설,인천광역시 강화군 내가면 중앙로1204번길 40,37.70618272,126.3937181,78
외포2리 경로당,노인여가복지시설,인천광역시 강화군 내가면 해안서로 896,37.7011268,126.3796206,132
황청1리 경로당,노인여가복지시설,인천광역시 강화군 내가면 황청포구로385번길 8,37.71852262,126.3604293,89
황청2리 경로당,노인여가복지시설,인천광역시 강화군 내가면 황청포구로 442,37.71459762,126.3568579,69
구하1리 경로당,노인여가복지시설,인천광역시 강화군 내가면 황청포구로185번길 39,37.72815973,126.3718441,66
구하2리 경로당,노인여가복지시설,인천광역시 강화군 내가면 황청포구로 301-3,37.72557361,126.3632764,38
신봉리(신곡) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화대로 1281,37.7782262,126.4070216,59
신봉2리 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화대로 1189,37.77264013,126.4146642,52
신봉2리(교촌) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화대로 1206,37.77352749,126.4127843,32
장정1리 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화대로1100번길 16,37.77427408,126.4247059,65
장정2리 경로당,노인여가복지시설,인천광역시 강화군 하점면 장정양오길 139,37.78265602,126.4344244,51
부근1리 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화대로 911-13,37.76839164,126.4431165,57
부근2리(목숙) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화대로989번길 10,37.7716445,126.4354591,60
부근2리(사직) 경로당,노인여가복지시설,인천광역시 강화군 하점면 고려산로 97-22,37.76488617,126.4330014,51
삼거1리 경로당,노인여가복지시설,인천광역시 강화군 하점면 고려산로213번길 57,37.76068223,126.4191809,33
삼거1리(소동) 경로당,노인여가복지시설,인천광역시 강화군 하점면 고려산로181번길 10-19,37.76389229,126.4243519,39
삼거2리 경로당,노인여가복지시설,인천광역시 강화군 하점면 고려산로315번길 7-10,37.75977427,126.4145967,55
신삼1리(동촌) 경로당,노인여가복지시설,인천광역시 강화군 하점면 고려산로 403,37.7557834,126.4041349,56
신삼2리(서촌) 경로당,노인여가복지시설,인천광역시 강화군 하점면 고려산로 487,37.75194183,126.3963637,62
망월1리(다운) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화서로560번길 33,37.74571889,126.3901429,39
망월2리(산화) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화서로533번길 41-6,37.74126566,126.3812432,75
망월3리(웃망월) 경로당,노인여가복지시설,인천광역시 강화군 하점면 망월길154번길 20,37.75161792,126.3711697,28
망월3리(하망월) 경로당,노인여가복지시설,인천광역시 강화군 하점면 망월길 232,37.74745913,126.3644194,102
창후1리(새마음) 경로당,노인여가복지시설,인천광역시 강화군 하점면 창후로 215-4,37.76525568,126.3642402,72
창후2리(한마음) 경로당,노인여가복지시설,인천광역시 강화군 하점면 창후로 23-1,37.76438889,126.3801913,63
창후3리(용진) 경로당,노인여가복지시설,인천광역시 강화군 하점면 창후로 108,37.76344768,126.3718238,57
이강1리(모현) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화서로830번길 7,37.76677167,126.3852893,63
이강2리(성경) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화서로 894-1,37.7711885,126.3909295,71
이강3리(이현) 경로당,노인여가복지시설,인천광역시 강화군 하점면 강화서로 985,37.77790383,126.3953201,109
철산리 경로당,노인여가복지시설,인천광역시 강화군 양사면 덕하로387번길 18-3,37.81682937,126.4421295,37
덕하1리 경로당,노인여가복지시설,인천광역시 강화군 양사면 덕하로 127,37.80195496,126.4199803,73
덕하2리 경로당,노인여가복지시설,인천광역시 강화군 양사면 덕하로 245-5,37.80998365,126.4279907,55
덕하3리 경로당,노인여가복지시설,인천광역시 강화군 양사면 덕하3길 57,37.80812063,126.4359048,70
북성1리 경로당,노인여가복지시설,인천광역시 강화군 양사면 생설미길 48,37.81518822,126.4073404,81
북성2리 경로당,노인여가복지시설,인천광역시 강화군 양사면 전망대로 1058,37.8180433,126.4198045,89
교산1리 경로당,노인여가복지시설,인천광역시 강화군 양사면 전망대로 1317,37.8035958,126.405491,59
시뫼마을 경로당,노인여가복지시설,인천광역시 강화군 양사면 배우개길 177,37.79732813,126.3956553,53
교산2리 경로당,노인여가복지시설,인천광역시 강화군 양사면 서사길 241,37.80059884,126.3925202,103
인화1리 경로당,노인여가복지시설,인천광역시 강화군 양사면 서사길41번길 46,37.7953042,126.37753,71
인화2리 경로당,노인여가복지시설,인천광역시 강화군 양사면 인화로 308-3,37.78908418,126.3672704,53
인화성 경로당,노인여가복지시설,인천광역시 강화군 양사면 인화로 462-15,37.78979461,126.3529937,30
솔정1리 경로당,노인여가복지시설,인천광역시 강화군 송해면 강화대로674번길 59,37.76529015,126.4683294,74
솔정2리 경로당,노인여가복지시설,인천광역시 강화군 송해면 전망대로 25,37.76430074,126.4634039,71
신당리 경로당,노인여가복지시설,인천광역시 강화군 송해면 당골길 123-30,37.76255722,126.4789669,38
신당리부녀 경로당,노인여가복지시설,인천광역시 강화군 송해면 당골길 123-14,37.76256858,126.4788259,67
하도1리 경로당,노인여가복지시설,인천광역시 강화군 송해면 강화대로639번길 29-5,37.75653909,126.4674161,107
하도2리 경로당,노인여가복지시설,인천광역시 강화군 송해면 강화대로833번길 23,37.76353208,126.4511852,87
양오1리 경로당,노인여가복지시설,인천광역시 강화군 송해면 장정양오길 310,37.79159918,126.4455413,34
양오2리 경로당,노인여가복지시설,인천광역시 강화군 송해면 장정양오길 366,37.79421632,126.4496266,60
상도1리 경로당,노인여가복지시설,인천광역시 강화군 송해면 상도숭뢰길 59,37.78191756,126.4678374,88
상도2리 경로당,노인여가복지시설,인천광역시 강화군 송해면 홍의길 123,37.77640163,126.4501713,79
숭뢰1리 경로당,노인여가복지시설,인천광역시 강화군 송해면 상도숭뢰길 225-3,37.78651218,126.4776691,72
숭뢰2리 경로당,노인여가복지시설,인천광역시 강화군 송해면 전망대로306번길 4,37.7876405,126.4622414,71
당산리 경로당,노인여가복지시설,인천광역시 강화군 송해면 전망대로468번길 11,37.80200359,126.4585326,111
대룡1리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동서로 9-23,37.77985532,126.2789157,128
대룡2리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동남로 91,37.7758637,126.2841943,63
읍내리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동남로212번길 7,37.76987031,126.29471,90
상용리(월선) 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동남로 410,37.77774087,126.3132208,81
봉소리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동동로 111-18,37.79219933,126.3188749,87
고구1리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동동로294번길 28,37.79463415,126.2983443,44
고구2리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동동로438번길 27,37.79098244,126.2847846,84
삼선1리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동북로170번길 7,37.79421054,126.2675279,45
삼선2리(곡암) 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동북로 222,37.79594714,126.2615302,57
삼선2리(선암) 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동북로200번길 59,37.80014154,126.2618277,35
인사리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동북로 422,37.81219217,126.2603943,39
인사리(인현) 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동북로 471,37.81432141,126.2652967,32
지석리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동북1길 214,37.80933561,126.2462167,69
무학리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동북2길256번길 5-8,37.79394336,126.2316783,57
난정1리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동서로340번길 97,37.77489081,126.2344233,57
난정2리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동서로378번길 22-1,37.77057455,126.24091,28
난정2리(월정) 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동서로378번길 64,37.77041583,126.236717,26
서한리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동서로412번길 250,37.76492105,126.219169,62
동산리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동서로 502,37.76058545,126.2358425,62
양갑리 경로당,노인여가복지시설,인천광역시 강화군 교동면 교동서로 264,37.77394567,126.2514956,69
석모1리(창동촌) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산북로 418,37.70253694,126.3264131,100
석모2리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산북로473번길 30-10,37.70455272,126.3188326,68
석모3리(장암) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산남로1162번길 17,37.70383419,126.3022361,33
석모3리(항포) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산남로1161번길 56-1,37.70523739,126.2948696,37
상1리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 상리길 190,37.73462046,126.3100409,45
상2리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 상리길 141,37.73240475,126.3054237,33
하리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산북로 788,37.72458097,126.2964624,58
석포리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산남로 111,37.68479092,126.3645817,84
매음1리(큰말) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산남로 466-16,37.66812572,126.3487636,44
매음1리(인천) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산동로 326-11,37.66649655,126.3610458,27
매음2리(사하동) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산남로 825,37.68523758,126.3167776,44
매음2리(해명) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 삼산남로604번길 6-37,37.67496219,126.3386203,31
매음3리(어류정) 경로당,노인여가복지시설,인천광역시 강화군 삼산면 어류정길 176,37.65473868,126.3384606,30
서검리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 서검길 158,37.71934642,126.2336532,43
미법리 경로당,노인여가복지시설,인천광역시 강화군 삼산면 미법길 84,37.7299733,126.2645104,23
주문1리 경로당,노인여가복지시설,인천광역시 강화군 서도면 주문도길 253,37.64322843,126.2441092,84
주문2리 경로당,노인여가복지시설,인천광역시 강화군 서도면 주문도1길6번길 1,37.65120865,126.2392501,54
아차도리 경로당,노인여가복지시설,인천광역시 강화군 서도면 아차도길 127,37.66006726,126.228209,27
볼음1리 경로당,노인여가복지시설,인천광역시 강화군 서도면 볼음도길 170,37.66966906,126.1982517,73
볼음2리 경로당,노인여가복지시설,인천광역시 강화군 서도면 볼음도길 388,37.67472698,126.1772745,24
평화의 집,노인주거복지시설,인천광역시 강화군 불은면 강화동로 637,37.69178182,126.476389,29
형제나사로의 집,노인주거복지시설,인천광역시 강화군 송해면 전망대로 255-12,37.78300989,126.4584677,40
푸른마을실비양로원,노인주거복지시설,인천광역시 강화군 강화읍 갑룡길206번길 55,37.74754792,126.5188776,29
